"weapons/105mm_FMK4_Modelo_1L_user_cannon";"105 mm FMK.4 Modelo 1L cannon";"Canon FMK.4 Modèle L1 de 105mm";"Cannone da 105mm FMK.4 Modelo 1L";"105 mm FMK.4 Modell 1L Geschütz";"Cañón FMK.4 Modelo 1L de 105 mm";"105-мм пушка FMK.4 Modelo 1L";"Działo FMK.4 Modelo 1L kal. 105 mm";"105 mm kanón FMK.4 Modelo 1L";"105 mm FMK.4 Modelo 1L top";"105 毫​米 FMK-4 1L 型​坦​克​炮";"105 mm FMK.4 Modelo 1L 砲";"Canhão de 105 mm FMK.4 Modelo 1L";"105-мм гармата FMK.4 Modelo 1L";"105 mm FMK.4 Modelo 1L cannon";"105 mm-es FMK.4 modelo 1L ágyú";"105 mm FMK.4 Modelo 1L 전차포";"105-мм гармата FMK.4 Modelo 1L";"Tun FMK. 4 model 1L, cal. 105 mm";"105 毫​米 FMK-4 1L 型​坦​克​炮";"105 毫​米 FMK.4 1L 坦​克​炮";"Pháo nòng 105 mm FMK.4 Modelo 1L"
"weapons/7_62mm_C6_user_machinegun";"7.62 mm C6A1 FLEX machine gun";"Mitrailleuse de 7,62 mm C6A1 FLEX";"Mitragliatrice da 7.62mm C6A1 FLEX";"7,62 mm C6A1 FLEX Maschinengewehr";"Ametralladora C6A1 FLEX de 7.62 mm";"7,62-мм пулемёт C6A1 FLEX";"Karabin maszynowy 7.62 mm C6A1 FLEX";"7,62 mm kulomet C6A1 FLEX";"7.62 mm C6A1 FLEX makineli tüfek";"7.62 毫​米 C6A1 FLEX 机​枪";"7.62mm C6A1 FLEX\t機関銃";"Metralhadora de 7,62 mm C6A1 FLEX";"7,62-мм кулемет C6A1 FLEX";"7.62 mm C6A1 FLEX mitraljez";"7.62 mm C6A1 FLEX machine gun";"7.62mm C6A1 FLEX 기관총";"7,62-мм пулемёт C6A1 FLEX";"7.62 mm C6A1 FLEX machine gun";"7.62 毫​米 C6A1 FLEX 機​槍";"7.62 mm C6A1 FLEX machine gun";"Súng máy 7.62 mm C6A1 FLEX"
"weapons/7_62mm_FN_MAG60_40_user_machinegun";"7.62 mm FN MAG 60-40 machine gun";"Mitrailleuse MG60A40 de 7.62 mm";"Mitragliatrice da 7,62mm FN MAG 60-40";"7.62 mm FN MAG 60-40 Maschinengewehr";"Ametralladora FN MAG 60-40 de 7.62 mm";"7,62-мм пулемёт FN MAG 60-40";"Karabin maszynowy FN MAG 60-40 kal. 7,62 mm";"7,62 mm kulomet FN MAG 60-40";"7.62 mm FN MAG 60-40 makineli tüfek";"7.62 毫​米 FN MAG 60.40 型​机​枪";"7.62 mm FN MAG 60-40 機関銃";"Metralhadora de 7,62 mm FN MAG 60-40";"7,62-мм кулемет FN MAG 60-40";"7.62 mm FN MAG 60-40 machine gun";"7,62 mm-es FN MAG 60-40 géppuska";"7.62 mm FN MAG 60-40 기관총";"7,62-мм пулемёт FN MAG 60-40";"Mitralieră FN MAG 60-40, cal. 7,62 mm";"7.62 毫​米 FN MAG 60.40 型​機​槍";"7.62 毫​米 FN MAG 60-40 机​枪";"Súng máy 7.62 mm FN MAG 60-40"
"weapons/7_62mm_FN_MAG58_user_machinegun";"7.62 mm FN MAG 58 machine gun";"Mitrailleuse de 7,62 mm FN MAG 58";"Mitragliatrice da 7,62mm FN MAG 58";"7,62 mm FN MAG 58 Maschinengewehr";"Ametralladora FN MAG 58 de 7.62 mm";"7,62-мм пулемёт FN MAG 58";"Karabin maszynowy FN MAG 58 kal. 7,62 mm";"7,62 mm kulomet FN MAG 58";"7.62 mm FN MAG 58 makineli tüfek";"7.62 毫​米 FN MAG 58 型​机​枪";"7.62mm FN MAG 58機関銃";"Metralhadora de 7,62 mm FN MAG 58";"7,62-мм кулемет FN MAG 58";"7.62 mm FN MAG 58 machine gun";"7.62 mm FN MAG 58 machine gun";"7.62 mm FN MAG 58 기관총";"7,62-мм пулемёт FN MAG 58";"7.62 mm FN MAG 58 machine gun";"7.62 毫​米 FN MAG 58 型​機​槍";"7.62 mm FN MAG 58 machine gun";"Súng máy 7.62 mm FN MAG 58"
"weapons/7_62mm_FN_MAG60_40_namer_user_machinegun";"7.62 mm FN MAG 60-40 machine gun";"Mitrailleuse de 7,62 mm FN MAG 60-40";"Mitragliatrice da 7,62mm FN MAG 60-40";"7,62 mm FN MAG 60-40 Maschinengewehr";"Ametralladora FN MAG 60-40 de 7.62 mm";"7,62-мм пулемёт FN MAG 60-40";"Karabin maszynowy kal. 7,62 mm FN MAG 60-40";"7,62 mm kulomet FN MAG 60-40";"7.62 mm FN MAG 60-40 makineli tüfek";"7.62 毫​米 FN MAG 60.40 型​机​枪";"7.62mm FN MAG 60-40機関銃";"Metralhadora de 7,62 mm FN MAG 60-40";"7,62-мм кулемет FN MAG 60-40";"7.62 mm FN MAG 60-40 machine gun";"7.62 mm FN MAG 60-40 machine gun";"7.62 mm FN MAG 60-40 기관총";"7,62-мм пулемёт FN MAG 60-40";"7.62 mm FN MAG 60-40 machine gun";"7.62 毫​米 FN MAG 60.40 型​機​槍";"7.62 mm FN MAG 60-40 machine gun";"Súng máy 7.62 mm FN MAG 60-40"
"weapons/40mm_L70_Bofors_mk3_user_cannon";"40 mm M266 automatic cannon";"Canon automatique M266 de 40 mm";"Cannone automatico da 40mm Bofors M266";"40 mm M266 Maschinenkanone";"Cañón automático M266 de 40 mm";"40-мм автоматическая пушка M266";"Działko automatyczne M266 kal. 40 mm";"40 mm automatický kanón M266";"40 mm M266 otomatik top";"40 毫​米 M266 高​射​炮";"40 mm M266 機関砲";"Autocanhão de 40 mm M266";"40-мм автоматична гармата Bofors L/70";"40 mm M266 automatski top";"40 mm-es M266 gépágyú";"40 mm M266 기관포";"40-мм аўтаматычная гармата M266";"Tun automat M266, cal. 40 mm";"40 毫​米 M266 高​射​炮";"40​毫​米​博​福​斯​L/70​自​动​高​射​炮";"Pháo tự động nòng 40 mm M266"
"weapons/20mm_m693_amx_10_user_cannon";"20 mm CN20 F2 automatic cannon";"Canon automatique de 20 mm CN20 F2";"Cannone automatico da 20mm CN20 F2";"20 mm CN20 F2 Maschinenkanone";"Cañón automático CN20 F2 de 20 mm";"20-мм автоматическая пушка CN20 F2";"Armata automatyczna kal. 20 mm CN20 F2";"20 mm kanón CN20 F2";"20 mm CN20 F2 otomatik top";"20 毫​米 CN20 F2 机​炮";"20mm CN20 F2機関砲";"Autocanhão de 20 mm CN20 F2";"20-мм автоматична гармата CN20 F2";"20 mm CN20 F2 automatic cannon";"20 mm CN20 F2 automatic cannon";"20 mm CN20 F2 기관포";"20-мм автоматическая пушка CN20 F2";"20 mm CN20 F2 automatic cannon";"20 毫​米 CN20 F2 機​炮";"20 mm CN20 F2 automatic cannon";"Pháo tự động nòng 20 mm CN20 F2"
"weapons/20mm_M_693_marder_clovis_user_cannon";"20 mm CN20 F2 automatic cannon";"Canon automatique de 20 mm CN20 F2";"Cannone automatico da 20mm CN20 F2";"20 mm CN20 F2 Maschinenkanone";"Cañón automático CN20 F2 de 20 mm";"20-мм автоматическая пушка CN20 F2";"Armata automatyczna kal. 20 mm CN20 F2";"20 mm kanón CN20 F2";"20 mm CN20 F2 otomatik top";"20 毫​米 CN20 F2 机​炮";"20mm CN20 F2機関砲";"Autocanhão de 20 mm CN20 F2";"20-мм автоматична гармата CN20 F2";"20 mm CN20 F2 automatic cannon";"20 mm CN20 F2 automatic cannon";"20 mm CN20 F2 기관포";"20-мм автоматическая пушка CN20 F2";"20 mm CN20 F2 automatic cannon";"20 毫​米 CN20 F2 機​炮";"20 mm CN20 F2 automatic cannon";"Pháo tự động nòng 20 mm CN20 F2"
"100mm_9m_117";"9M117"
"100mm_9m_117m1";"9M117M1"
"105mm_falaric";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"火​标​枪 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"팔라릭 105";"Falarick 105";"Falarick 105";"FALARICK 105";"Falarick 105";"Falarick 105"
"weapons/105mm_falaric/short";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"火​标​枪 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"Falarick 105";"팔라릭 105";"Falarick 105";"Falarick 105";"FALARICK 105";"Falarick 105";"Falarick 105"
"weapons/40mm_M266_user_cannon";"40 mm M266 automatic cannon";"Canon automatique de 40 mm M266";"Cannone automatico da 40mm Bofors M266";"40 mm M266 Maschinenkanone";"Cañón automático M266 de 40 mm";"40-мм автоматическая пушка M266";"Działko automatyczne M266 kal. 40 mm";"40 mm automatický kanón M266";"40 mm M266 otomatik top";"40 毫​米 M266 高​射​炮";"40mm M266 機関砲";"Autocanhão de 40 mm M266";"40-мм автоматична гармата M266";"40 mm M266 automatic cannon";"40 mm-es M266 gépágyú";"40 mm M266 기관포";"40-мм аўтаматычная гармата M266";"40 mm M266 automatic cannon";"40 毫​米 M266 高​射​炮";"40 mm M266 automatic cannon";"Pháo tự động nòng 40 mm M266"
"40mm_m811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811";"M811"
"40mm_m811_fuze_delay";"M811 Fuze Delay";"M811 Deto. Variable";"Spoletta Ritardata M811";"M811 mit Zündverzögerung";"M811 Espoleta Retardada";"M811 Fuze Delay";"M811 z opóźnionym zapalnikiem";"M811 se zpožděnou roznětkou";"M811 Fünye Gecikmeli";"M811 (延​时​引​信)";"M811 信管延期時間";"M811 Espoleta com Atraso";"M811 (Fuze Delay)";"M811 Fuze Delay";"M811 Gyújtókésleltetés";"M811 지연신관";"M811 Fuze Delay";"M811 Fuze Delay";"M811 (定​時​引​信)";"M811 Fuze Delay";"M811 Ngòi nổ chậm"
"40mm_m822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822";"M822"
"105mm_t298e1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1";"T298E1"
"105mm_t182e1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1";"T182E1"
"105mm_t279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279";"T279"
"105mm_m111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111";"M111"
"weapons/30mm_L21A1_RARDEN_user_cannon";"30 mm L21A1 automatic cannon";"Canon automatique M21 de 30 mm";"Cannone automatico da 30mm L21A1";"30 mm L21A1 Maschinenkanone";"Cañón automático L21A1 de 30 mm";"30-мм автоматическая пушка L21A1";"Działko automatyczne L21A1 kal. 30 mm";"30 mm automatický kanón L21A1";"30 mm L21A1 otomatik top";"30 毫​米 L21A1 拉​登 机​炮";"30 mm L21A1 機関砲";"Canhão automático de 30 mm L21A1";"30-мм автоматична гармата L21A1";"30 mm L21A1 automatski top";"30 mm-es L21A1 gépágyú";"30 mm L21A1 기관포";"30-мм аўтаматычная гармата L21A1";"Tun automat L21A1, cal. 30 mm";"30 毫​米 L21A1 拉​登 機​炮";"30 毫​米 L21A1 自​动​机​关​炮";"Pháo tự động nòng 30 mm L21A1"
"weapons/7_62mm_L94A1_user_machinegun";"7.62 mm L94A1 machine gun";"Mitrailleuse de 7,62 mm L94A1";"Mitragliatrice da 7.62mm L94A1";"7,62 mm L94A1 Maschinengewehr";"Ametralladora L94A1 de 7.62 mm";"7,62-мм пулемёт L94A1";"Karabin maszynowy L94A1 kal. 7,62";"7.62 mm kulomet L94A1";"7.62 mm L94A1 makineli tüfek";"7.62 毫​米 L94A1 机​枪";"7.62 mm L94A1 機関銃";"Metralhadora de 7,62 mm L94A1";"7,62-мм кулемет L94A1";"7.62 mm L94A1 mitraljez";"7,62 mm-es L94A1 géppuska";"7.62 mm L94A1 기관총";"7,62-мм пулемёт L94A1";"Mitralieră L94A1, cal. 7,62 mm";"7.62 毫​米 L94A1 機​槍";"7.62 毫​米 L94A1 机​枪";"Súng máy 7.62 mm L94A1"
"weapons/7_62mm_Mk52_user_machinegun";"7.62 mm Mk.52 machine gun";"Mitrailleuse de 7,62 mm Mk.52";"Mitragliatrice da 7.62mm Mk.52";"7,62 mm Mk.52 Maschinengewehr";"Ametralladora Mk.52 de 7.62 mm";"7,62-мм пулемёт Mk.52";"Karabin maszynowy Mk.52 kal. 7,62 mm";"7.62 mm kulomet Mk.52";"7.62 mm Mk.52 makineli tüfek";"7.62 毫​米 Mk.52 机​枪";"7.62 mm Mk.52 機関銃";"Metralhadora de 7,62 mm Mk.52";"7,62-мм кулемет Mk.52";"7.62 mm Mk.52 machine gun";"7.62 mm Mk.52 machine gun";"7.62 mm Mk.52 기관총";"7,62-мм пулемёт Mk.52";"7.62 mm Mk.52 machine gun";"7.62 毫​米 Mk 52 機​槍";"7.62 mm Mk.52 machine gun";"Súng máy 7.62 mm Mk.52"
"weapons/30mm_2A38_user_cannon";"30 mm 2A38 automatic cannon";"Canon automatique 2A38 de 30 mm";"Cannone automatico da 30mm 2A38";"30 mm 2A38 Maschinenkanone";"Cañón automático 2A38 de 30 mm";"30-мм автоматическая пушка 2А38";"Działko automatyczne 2A38 kal. 30 mm";"30 mm automatický kanón 2A38";"30 mm 2A38 otomatik top";"30 毫​米 2A38 机​炮";"30 mm 2A38 機関砲";"Canhão automático de 30 mm 2A38";"30-мм автоматична гармата 2А38";"30 mm 2A38 automatski top";"30 mm-es 2A38 gépágyú";"30 mm 2A38 기관포";"30-мм аўтаматычная гармата 2А38";"Tun automat 2A38, cal. 30 mm";"30 毫​米 2A38 機​炮";"30 毫​米 2A38 机​炮";"Pháo tự động nòng 30 mm 2A38"
"weapons/30mm_2A38M_user_cannon";"30 mm 2A38M automatic cannon";"Canon automatique de 30 mm 2A38M";"Cannone automatico da 30mm 2A38M";"30 mm 2A38M Maschinenkanone";"Cañón automático 2A38M de 30 mm";"30-мм автоматическая пушка 2А38М";"Działko automatyczne 2A38M kal. 30 mm";"30 mm automatický kanón 2A38M";"30 mm 2A38M otomatik top";"30 毫​米 2A38M 机​炮";"30mm 2A38M\t機関砲";"Autocanhão de 30 mm 2A38M";"30-мм автоматична гармата 2А38М";"30 mm 2A38M automatic cannon";"30 mm-es 2A38M gépágyú";"30 mm 2A38M 기관포";"30-мм автоматическая пушка 2А38М";"30 mm 2A38M automatic cannon";"30 毫​米 2A38M 機​炮";"30 mm 2A38M automatic cannon";"Pháo tự động nòng 30 mm 2A38M"
"weapons/30mm_2A38M1_user_cannon";"30 mm 2A38M1 automatic cannon";"Canon automatique de 30 mm 2A38M1";"Cannone automatico da 30mm 2A38M1";"30 mm 2A38M1 Maschinenkanone";"Cañón automático 2A38M1 de 30 mm";"30-мм автоматическая пушка 2А38М1";"Działko automatyczne 2A38M1 kal. 30 mm";"30 mm automatický kanón 2A38M1";"30 mm 2A38M1 otomatik top";"30 毫​米 2A38M1 机​炮";"30mm 2A38M1機関砲";"Autocanhão de 30 mm 2A38M1";"30-мм автоматична гармата 2А38М1";"30 mm 2A38M1 automatic cannon";"30 mm-es 2A38M1 gépágyú";"30 mm 2A38M1 기관포";"30-мм автоматическая пушка 2А38М1";"30 mm 2A38M1 automatic cannon";"30 毫​米 2A38M1 機​炮";"30 mm 2A38M1 automatic cannon";"Pháo tự động nòng 30 mm 2A38M1"
"weapons/30mm_2A42_user_cannon";"30 mm 2A42 automatic cannon";"Canon automatique 2A42 de 30 mm";"Cannone automatico da 30mm 2A42";"30 mm 2A42 Maschinenkanone";"Cañón automático 2A42 de 30 mm";"30-мм автоматическая пушка 2А42";"Działko automatyczne 2A42 kal. 30 mm";"30 mm automatický kanón 2A42";"30 mm 2A42 otomatik top";"30 毫​米 2A42 机​炮";"30 mm 2A42 機関砲";"Canhão automático de 30 mm 2A42";"30-мм автоматична гармата 2А42";"30 mm 2A42 automatski top";"30 mm-es 2A42 gépágyú";"30 mm 2A42 기관포";"30-мм аўтаматычная гармата 2А42";"Tun automat 2A42, cal. 30 mm";"30 毫​米 2A42 機​炮";"30 毫​米 2A42 自​动​机​关​炮";"Pháo tự động nòng 30 mm 2A42"
"weapons/30mm_2A42_BMPT_user_cannon";"30 mm 2A42 automatic cannon";"Canon automatique de 30 mm 2A42";"Cannone automatico da 30mm 2A42";"30 mm 2A42 Maschinenkanone";"Cañón automático 2A42 de 30 mm";"30-мм автоматическая пушка 2А42";"Działko automatyczne 2A42 kal. 30 mm";"30 mm automatický kanón 2A42";"30 mm 2A42 otomatip top";"30 毫​米 2A42 机​炮";"30mm 2A42機関砲";"Autocanhão de 30 mm 2A42";"30-мм автоматична гармата 2А42";"30 mm 2A42 automatic cannon";"30 mm 2A42 automatic cannon";"30 mm 2A42 기관포";"30-мм автоматическая пушка 2А42";"30 mm 2A42 automatic cannon";"30 毫​米 2A42 機​炮";"30 mm 2A42 automatic cannon";"Pháo tự động nòng 30 mm 2A42"
"weapons/30mm_2a42_md_user_cannon";"30 mm 2A42 automatic cannon";"Canon automatique de 30 mm 2A42";"Cannone automatico da 30mm 2A42";"30 mm 2A42 Maschinenkanone";"Cañón automático 2A42 de 30 mm";"30-мм автоматическая пушка 2А42";"Działko automatyczne 2A42 kal. 30 mm";"30 mm automatický kanón 2A42";"30 mm 2A42 otomatik top";"30 毫​米 2A42 机​炮";"30mm 2A42機関砲";"Autocanhão de 30 mm 2A42";"30-мм автоматична гармата 2А42";"30 mm 2A42 automatic cannon";"30 mm 2A42 automatic cannon";"30 mm 2A42 기관포";"30-мм автоматическая пушка 2А42";"30 mm 2A42 automatic cannon";"30 毫​米 2A42 機​炮";"30 mm 2A42 automatic cannon";"Pháo tự động nòng 30 mm 2A42"
"weapons/30mm_2A72_user_cannon";"30 mm 2A72 automatic cannon";"Canon automatique de 30 mm 2A72";"Cannone automatico da 30mm 2A72";"30 mm 2A72 Maschinenkanone";"Cañón automático 2A72 de 30 mm";"30-мм автоматическая пушка 2А72";"Działko automatyczne 2A72 kal. 30 mm";"30 mm automatický kanón 2A72";"30 mm 2A72 otomatik top";"30 毫​米 2A72 机​炮";"30 mm 2A72 機関砲";"Canhão automático de 30 mm 2A72";"30-мм автоматична гармата 2А72";"30 mm 2A72 automatski top";"30 mm-es 2A72 gépágyú";"30 mm 2A72 기관포";"30-мм аўтаматычная гармата 2А72";"30 mm 2A72 automatic cannon";"30 毫​米 2A72 機​炮";"30 毫​米 2A72 机​炮";"Pháo tự động nòng 30 mm 2A72"
"weapons/30mm_2A72_BTR_user_cannon";"30 mm 2A72 automatic cannon";"Canon automatique de 30 mm 2A72";"Cannone automatico da 30mm 2A72";"30 mm 2A72 Maschinenkanone";"Cañón automático 2A72 de 30 mm";"30-мм автоматическая пушка 2А72";"Działko automatyczne 2A72 kal. 30 mm";"30 mm automatický kanón 2A72";"30 mm 2A72 otomatik top";"30 毫​米 2A72 机​炮";"30mm 2A72機関砲";"Autocanhão de 30 mm 2A72";"30-мм автоматична гармата 2А72";"30 mm 2A72 automatic cannon";"30 mm 2A72 automatic cannon";"30 mm 2A72 기관포";"30-мм автоматическая пушка 2А72";"30 mm 2A72 automatic cannon";"30 毫​米 2A72 機​炮";"30 mm 2A72 automatic cannon";"Pháo tự động nòng 30 mm 2A72"
"weapons/30mm_ztm1_BTR_user_cannon";"30 mm ZTM-1 automatic cannon";"Canon automatique de 30 mm ZTM-1";"Cannone automatico da 30mm ZTM-1";"30 mm ZTM-1 Maschinenkanone";"Cañón automático ZTM-1 de 30 mm";"30-мм автоматическая пушка ЗТМ-1";"Działko automatyczne kal. 30mm ZTM-1";"30mm autokanón ZTM-1";"30 mm ZTM-1 otomatik top";"30 毫​米 ZTM-1 机​炮";"30mm ZTM-1機関砲";"Autocanhão de 30 mm ZTM-1";"30-мм автоматична гармата ЗТМ-1";"30 mm ZTM-1 automatic cannon";"30 mm ZTM-1 automatic cannon";"30 mm ZTM-1 기관포";"30-мм автоматическая пушка ЗТМ-1";"30 mm ZTM-1 automatic cannon";"30 毫​米 ZTM-1 機​炮";"30 mm ZTM-1 automatic cannon";"Pháo tự động nòng 30 mm ZTM-1"
"30mm_china_API";"30 mm AP-T";"AP-T de 30 mm";"AP-T da 30 mm";"30 mm AP-T";"30 mm AP-T";"30-мм БТ";"30 mm AP-T";"30 mm AP-T";"30 mm AP-T";"AP-T";"30mm AP-T";"30 mm AP-T";"30-мм БТ";"30 mm AP-T";"30 mm AP-T";"30 mm AP-T";"30-мм БТ";"30 mm AP-T";"AP-T";"30 mm AP-T";"AP-T 30 mm"
"30mm_china_HE";"30 mm HEI";"HEI de 30 mm";"HEI da 30mm";"30 mm HEI";"30 mm HEI";"30-мм ОФЗ";"30 mm HEI";"30 mm HEI";"30 mm HEI";"HEI";"30mm HEI";"30 mm HEI";"30-мм ОФЗ";"30 mm HEI";"30 mm HEI";"30 mm HEI";"30-мм ОФЗ";"30 mm HEI";"HEI";"30 mm HEI";"30 mm HEI"
"30mm_china_PTFP";"30 mm PTFP";"PTFP de 30 mm";"PTFP da 30 mm";"30 mm PTFP";"30 mm PTFP";"30-мм PTFP";"30 mm PTFP";"30 mm PTFP";"30 mm PTFP";"PTFP";"30mm PTFP";"30 mm PTFP";"30-мм PTFP";"30 mm PTFP";"30 mm PTFP";"30 mm PTFP";"30-мм PTFP";"30 mm PTFP";"PTFP";"30 mm PTFP";"PTFP 30 mm"
"30mm_UBR6";"30 mm AP-T";"AP-T de 30 mm";"AP-T da 30 mm";"30 mm AP-T";"30 mm AP-T";"30-мм БТ";"30 mm AP-T";"30 mm AP-T";"30 mm AP-T";"3UBR6";"30mm AP-T";"30 mm PTFP";"30-мм БТ";"30 mm AP-T";"30 mm AP-T";"30 mm AP-T";"30-мм БТ";"30 mm AP-T";"3UBR6";"30 mm AP-T";"AP-T 30 mm"
"30mm_UOF8";"30 mm HEI";"HEI de 30 mm";"HEI da 30mm";"30 mm HEI";"30 mm HEI";"30-мм ОФЗ";"30 mm HEI";"30 mm HEI";"30 mm HEI";"HEI";"30mm HEI";"30 mm HEI";"30-мм ОФЗ";"30 mm HEI";"30 mm HEI";"30 mm HEI";"30-мм ОФЗ";"30 mm HEI";"HEI";"30 mm HEI";"30 mm HEI"
"30mm_UOF23";"30 mm HEI-PD";"HEI-PD de 30 mm";"HEI-PD da 30mm";"30 mm HEI-PD";"30 mm HEI-PD";"30-мм ОФЗ-ДВ";"30 mm HEI-PD";"30 mm HEI-PD";"30 mm HEI-PD";"HEI-PD";"30mm HEI-PD";"30 mm HEI-PD";"30-мм ОФЗ-ДП";"30 mm HEI-PD";"30 mm HEI-PD";"30 mm HEI-PD";"30-мм ОФЗ-ДВ";"30 mm HEI-PD";"HEI-PD";"30 mm HEI-PD";"HEI-PD 30 mm"
"30mm_UOR6";"30 mm HE-T";"HE-T de 30 mm";"HE-T da 30mm";"30 mm HE-T";"30 mm HE-T";"30-мм ОФТ";"30 mm HE-T";"30 mm HE-T";"30 mm HE-T";"HE-T";"30mm HE-T";"30 mm HE-T";"30-мм ОФТ";"30 mm HE-T";"30 mm HE-T";"30 mm HE-T";"30-мм ОФТ";"30 mm HE-T";"HE-T";"30 mm HE-T";"30 mm HE-T"
"30mm_3UBR8";"30 mm APDS";"APDS de 30 mm";"30 mm APDS";"30 mm APDS";"30 mm APDS";"30-мм БП";"30 mm APDS";"30 mm APDS";"30 mm APDS";"3UBR8";"30 mm APDS";"30 mm APDS";"30-мм БПС";"30 mm APDS";"3UBR8";"30 mm APDS";"30-мм БП";"30 mm APDS";"3UBR8";"30 毫​米 脱​壳​穿​甲​弹";"APDS 30 mm"
"30mm_3ubr_11";"30 mm APDS-FS";"APFSDS de 30 mm";"APDS-FS da 30 mm";"30 mm APDS-FS";"30 mm APDS-FS";"30-мм ОБПС";"APDS-FS kal. 30 mm";"30mm APDS-FS";"30 mm APDS-FS";"3UBR11";"30mm 装弾筒付翼安定徹甲弾";"30 mm APDS-FS";"30-мм БОПС";"30 mm APDS-FS";"30 mm-es APDS-FS";"30mm APDS-FS";"30-мм ОБПС";"30 mm APDS-FS";"3UBR11";"30 mm APDS-FS";"APDS-FS 30 mm"
"30mm_he_tf";"30 mm HE-TF";"HE-TF de 30 mm";"HE-TF da 30mm";"30 mm HE-TF";"30 mm HE-TF";"30-мм ОФ-ДВ";"30 mm HE-TF";"30 mm HE-TF";"30 mm HE-TF";"HE-TF";"30mm HE-TF";"30 mm HE-TF";"30-мм ОФС-ДП";"30 mm HE-TF";"30 mm HE-TF";"30 mm HE-TF";"30-мм ОФ-ДВ";"30 mm HE-TF";"HE-TF";"30 mm HE-TF";"30 mm HE-TF"
"35mm_pmc343";"35 mm APDS-FS";"APFSDS de 35 mm";"APDS-FS da 35 mm";"35 mm APDS-FS";"35 mm APDS-FS";"35-мм ОБПС";"35 mm APDS-FS";"35 mm APDS-FS";"35 mm APDS-FS";"APFSDS";"35mm APDS-FS";"35 mm APDS-FS";"35-мм БОПС";"35 mm APDS-FS";"35 mm APDS-FS";"35 mm APDS-FS";"35-мм ОБПС";"35 mm APDS-FS";"APFSDS";"35 mm APDS-FS";"35 mm APDS-FS"
"weapons/cannonGI_2";"20 mm GI2 cannon";"Canon de 20 mm GI-2";"Cannone da 20mm GI2";"20 mm GI2 Maschinenkanone";"Cañón GI2 de 20 mm";"20-мм пушка GI2";"Działko GI2 kal. 20 mm";"20mm kanón GI2";"20 mm GI2 top";"20 毫​米 GI 2 机​炮";"20mm GI2砲";"Canhão de 20 mm GI2";"20-мм гармата GI2";"20 mm GI2 cannon";"20 mm-es GI2 gépágyú";"20 mm GI2 기관포";"20-мм гармата GI2";"20 mm GI2 cannon";"20 毫​米 GI2 機​炮";"20 mm GI2 cannon";"Pháo nòng 20 mm GI2"
"weapons/cannonM197";"20 mm M197 cannon";"Canon M197 de 20 mm";"Cannone da 20mm M197";"2cm M197 Geschütz";"Cañón M197 de 20 mm";"20-мм пушка M197";"Działko M197 kal. 20 mm";"20 mm kanón M197";"20 mm M197 top";"20 毫​米 M197 机​炮";"20 mm M197 砲";"Canhão de 20 mm M197";"20-мм гармата M197";"20 mm M197 top";"20 mm-es M197 gépágyú";"20 mm M197 기관포";"20-мм гармата M197";"Tun M197, cal. 20 mm";"20 毫​米 M197 機​炮";"20​毫​米 M197 机​炮";"Pháo nòng 20 mm M197"
"weapons/cannonM197_external";"20 mm M197 cannon";"Canon de 20mm M197";"Cannone da 20mm M197";"20 mm M197 Gatling-Maschinenkanone";"Cañón M197 de 20 mm";"20-мм пушка M197";"Działko M197 kal. 20 mm";"20 mm kanón M197";"20 mm M197 top";"20 毫​米 M197 机​炮";"20mm M197砲";"Canhão de 20 mm M197";"20-мм гармата M197";"20 mm M197 cannon";"20 mm M197 cannon";"20 mm M197 기관포";"20-мм пушка M197";"20 mm M197 cannon";"20 毫​米 M197 機​炮";"20 mm M197 cannon";"Pháo nòng 20 mm M197"
